Stipoklasy;98;49.401154;13.5355393
Poldovka;3;49.1540499;15.3315499
Pohorelice;2;49.5246489;14.4901685
Neprejov;11;49.5089294;14.5064291
Susetice;63;49.5605273;14.5070599
Mesovice;62;48.9243269;15.5930067
Jazovice;73;48.8986389;15.7433626
Ratisovice;105;48.9964582;16.0544101
Stupesice;127;48.9867833;16.076135
Radonin;71;49.544602;15.9327457
Moninec;5;49.5483013;14.5214653
Bily_Ujezd;127;50.5470832;13.9763234
Sutom;45;50.501455;13.9726148
Dobroslavice;694;49.8803361;18.1409218
Tedrazice;176;49.2650226;13.5217006
Cejkovy;183;49.2922891;13.5166912
Chotoun;111;50.0670342;14.9573561
Houserovka;54;49.356205;15.2389187
Skrbensko;891;49.905763;18.5340563
Lipna;77;49.666752;17.6919598
Tisek;25;49.6213245;14.9560498
Karlov_t._Doubrava;30;49.9290912;15.1734304
Brezi;33;49.309873;14.2564418
Libunec;68;50.4915348;15.2744898
Trhavice;21;49.7476362;17.5118855
Stara_Libava;185;49.7774203;17.4970074
Dvorce;1558;49.8333181;17.5476189
Jelinek;10;49.689486;16.2507794
Mrhov;18;49.6833934;16.148211
Majuvka;17;49.8536705;17.5545571
Podkost;52;50.4887036;15.1403492
Prosec_nad_Nisou;814;50.7278956;15.118759
Lukasov;149;50.7478267;15.135204
Minkovice;256;50.7176255;15.0553284
Rynovice;2195;50.7466399;15.1451556
Lovcice;797;49.0635824;17.0542829
Horazdovicka_Lhota;65;49.3550242;13.6808283
Vysoka;147;49.5174997;17.9488679
Priluky;130;49.5076801;17.9493829
Mstenovice;132;49.5066624;17.9581888
Retechov;215;49.1305575;17.7497963
Arnostov;60;48.8991734;13.9971724
Pekna;61;48.8515974;13.9342297
Bily_Kamen;28;49.9299553;15.5482433
Tuchov;32;49.9089724;15.542007
Cihana;83;49.8935654;13.1230867
Zebrakov;16;49.5315713;14.2222572
Husa;131;50.6232002;15.1013319
Kameni;14;50.6196276;15.0725334
Zasada;24;50.6154475;15.0668688
Cervenice;34;50.6237398;15.068296
Albrechtice;33;50.6076578;15.0724621
Milevo;61;49.6824236;12.9568642
Podlesi;76;49.7642423;17.5916768
Plechy;199;49.9539005;16.9999141
Vorklebice;14;50.6211251;15.0134596
Radvanice;16;50.6155475;14.9960295
Podhora;14;50.6111634;14.9839735
Podjestrabi;2;50.6211541;14.9746797
Karlovice;139;49.3839647;17.5175967
Tucapy;458;49.3529159;17.5776633
Pencice;316;49.5186301;17.4214741
Poruba;197;49.5351352;17.9008244
Letarovice;21;50.6315281;15.0032583
Hradcany;59;50.6396327;15.0155893
Libic;32;50.6268386;14.9865289
Stitov;96;49.6014831;13.5677541
Zaskali;97;50.686498;15.0882882
Tenovice;121;49.6249411;13.6320117
Nove_Mlyny;151;48.8578971;16.7320172
Dehtary;8;50.6394103;15.0448547
Trti;14;50.6357141;15.0688641
Klamorna;0;50.6311573;15.0410432
Kladna_Zilin;226;49.0880436;17.789828
Mladostov;7;50.5419526;15.1461948
Muzsky;26;50.5223098;15.0418238
Zasadka;86;50.5139012;15.0247522
Trebom;203;50.046291;18.0256591
Sudice;661;50.0311056;18.0677093
Skupice;89;49.9245816;15.7212992
Rtenin;47;49.8759556;15.7095618
Holicky;74;49.914247;15.7011607
Smrkovy_Tynec;123;49.8948133;15.7613135
Rabstejn;41;49.9035818;15.7564248
Prihrazy;26;50.5286746;15.0765936
Fojtovice;95;50.7162106;13.8550844
Fojtka;198;50.820331;15.0694111
Nova_Ves;326;48.9384465;16.5278227
Zaton;9;48.7265478;14.3383482
Opatovice;335;49.3030086;16.9549205
Rychtarov;570;49.3284584;16.9186624
Zakopana;11;50.5121236;15.0770795
Nova_Ves;93;50.5035172;15.0674177
Srbsko;26;50.5070154;15.1007937
Krasny_Les;109;50.7677196;13.9352244
Suhrovice;64;50.490089;15.0588759
Blatnice;42;49.763168;15.6986096
Mladkov;235;49.4893538;16.6166149
Hradkov;142;49.4874276;16.696841
Skokovy;41;50.5313762;15.1104629
Nove_Valterice;85;49.8438303;17.4730307
Trnova;797;49.8610427;13.323852
Horni_Briza;4237;49.8457407;13.3655365
Mokry;47;50.5623822;15.0984452
Ploukonice;108;50.5613878;15.0861811
Kaderavec;52;50.5659003;15.1362548
Pohorilky;66;49.7264997;17.972599
Opatovice;75;49.9668057;15.1947312
Dobsice;47;50.509382;15.1427563
Meziluzi;12;50.5129868;15.1413943
Rytirova_Lhota;32;50.5035445;15.1510267
Roven;96;50.494924;15.1995968
Kozlov;21;50.4914623;15.200046
Malechovice;17;50.4943818;15.1900019
Krenovy;12;50.4999065;15.2229849
Tachov;21;50.5176406;15.2214222
Lhuta;144;49.7018217;13.5278153
Sobelice;146;49.2825089;17.3424945
Netcice;186;49.248967;17.3109542
Mechnov;48;49.7961116;14.9002727
Sternov;76;49.803698;14.9101693
Nehasice;37;50.3852467;13.5969057
Stara_Hlina;248;49.0381688;14.8157525
Zdrava_Voda;19;49.0681693;16.9515907
Silnicna;54;49.0549786;16.9534483
Vrabcov;26;49.2135597;13.5236177
Ostrov;42;49.3731358;16.2794091
Vickov;27;49.3965552;16.2600929
Albrechtice;96;49.52094;16.1854158
Branisov;202;49.5167528;16.155455
Filipovice;21;50.1598534;17.1678399
Lacnov;48;49.6719117;16.204449
Zadni_Porici;28;49.583076;13.9377131
Nedvezicko;13;49.624723;16.2964158
Borek;16;49.8866513;14.0452562
Hute;19;49.5979606;16.4458676
Predmesti;65;49.6135809;16.4213142
Studenec;23;49.6061239;16.4361421
Dolni_Lhota;40;49.6024007;16.4277548
Hamry;34;49.6427253;16.3727857
Cekanice;72;49.3740287;13.8845106
Hrachovec;900;49.4648292;18.0025878
Vesela;461;49.4568816;18.0274057
Horni_Radikov;10;49.0851062;15.2871049
Kadanska_Jesen;28;50.3665723;13.2637373
Jasenice;382;49.5217821;17.9656926
Bynina;602;49.4961908;17.9739141
Jurinka;447;49.4880906;17.9389178
Lhota;206;49.4827331;17.9145774
Rovna;49;49.3729795;15.2481055
Vlasenice-Drbohlavy;49;49.348232;15.1805816
Myslotin;130;49.4028013;15.1987028
Skrysov;134;49.4104497;15.2410831
Benatky;22;49.3445843;15.2486739
Chvojnov;50;49.4594339;15.2765868
Chvalov;31;49.433504;15.2618216
Janovice;87;49.3304924;15.2532019
Jelcovy_Lhotky;12;49.4513279;15.3170079
Kocourovy_Lhotky;7;49.4556971;15.3184608
Letny;28;49.3670764;15.2811819
Lesov;66;49.3851766;15.2985141
Nemojov;63;49.3995229;15.272476
Ostrovec;13;49.3337894;15.2599846
Plevnice;69;49.4370403;15.2899613
Radnov;82;49.3844362;15.2734041
Rohovka;37;49.3403018;15.2701559
Rybnicek;28;49.4636211;15.2991239
Sedliste;73;49.4382897;15.3391112
Strmechy;136;49.4462294;15.3064246
Vratisov;23;49.3608483;15.2261264
Utechovicky;34;49.4681596;15.2863864
Remenov;47;49.4270241;15.2695367
Ratibor;153;49.5253918;14.3862196
Horni_Hostice;114;50.4196415;16.9591928
Hluboke_u_Kunstatu;76;49.4952661;16.4733515
Beranovec;29;49.3179628;15.5702556
Vojkovice;990;49.05138;16.608203
Marsov;33;49.0730767;17.6786018
Vodice;65;48.9798914;14.181892
Liborezy;82;49.0252051;14.9301447
Mirochov;110;49.0094065;14.9410001
Mnisek;104;49.0298235;14.9125036
Zitec;189;49.0008848;14.9158269
Dolni_Jamne;69;49.9737031;13.0599845
Svetec;15;49.9604417;13.0383118
Olesovice;60;49.9372896;13.0116785
Resin;57;49.9099537;12.9505281
Kasenec;191;48.9192583;16.3283783
Levonice;37;50.3380086;13.6749524
Mradice;56;50.3310419;13.6761492
Horni_Chrastava;388;50.8235106;14.9801765
Vysoka;22;50.8312518;14.9793472
Horni_Vitkov;112;50.8531561;14.9717
Dolni_Vitkov;257;50.8390708;14.9607073
Kasarna;166;48.8908351;16.0000571
Mramotice;426;48.9029817;16.0003733
Zaluzi;17;49.5266857;14.2845707
Vyrov;47;49.4542909;13.2630973
Dolni_Jilovice;91;48.6492127;14.2736423
Radetin;46;49.452255;15.2269516
Hodejovice;61;49.4649077;15.2062183
Pobistryce;24;49.4768162;15.2336245
Male_Nepodrice;78;49.3052309;14.0937329
Techoraz;44;49.4792752;15.1999825
Chuchel;58;49.8049614;15.6299941
Castkovice;77;49.4033605;15.1445743
Krumvald;17;49.3633776;15.1092007
Myslov;20;49.3933589;15.1127813
Chmelna;51;49.3992101;15.1106593
Polesi;85;49.2931032;15.2464963
Heroltovice;126;49.7369941;17.4885295
Kozlov;274;49.6036273;17.5356541
Lubomer_pod_Straznou;154;49.6891192;17.6637449
Slavkov;118;49.5844406;17.5651581
Svihov;23;49.0314992;13.9089206
Zelechovice;79;50.4767769;14.0415375
Slaviky;18;49.9152287;14.0196313
Chlistov;14;49.0179254;13.9144586
Oseky;82;49.026731;13.9579886
Podoli;31;49.0194308;13.9682748
Kahov;38;49.0203147;13.9715053
Slovice;15;49.9713453;13.7486576
Milesimov;22;49.7529965;15.8464133
Javornik;43;50.6946312;14.9929745
Jirickov;56;50.7068648;14.9920627
Vesec;22;50.7091648;14.9866347
Horka;8;50.6984676;14.9888222
Rozstani;331;50.71;14.9719996
Vlcetin;159;50.6825124;15.0168653
Volarna;15;49.890407;17.4854078
Pejdlova_Rosicka;8;49.2096603;15.1035394
Pisek;55;49.8102641;13.1887219
Lipno;17;49.8090291;13.1727367
Huncice;92;49.8345423;13.2046279
Trebobuz;25;49.816486;13.1612518
Luhov;98;49.8147255;13.1442372
Kosetice;12;49.8163092;13.2138248
Chrancovice;108;49.8466018;13.1557996
Naklov;30;49.8347769;13.1743722
Smederov;78;49.5610545;13.5798389
Dolni_Houzovec;49;49.9685703;16.4751051
Horni_Dobrouc;262;49.9678623;16.5110113
Horni_Houzovec;68;49.9598871;16.4757427
Hylvaty;3028;49.9560386;16.4060444
Knapovec;295;49.959077;16.4495499
Oldrichovice;349;49.9831106;16.404998
Cernovir;322;49.9838982;16.4330324
Zdar;77;49.5543263;13.5827264
Strazna;98;49.9113999;16.7107615
Cechovice;288;49.5568897;17.3600594
Vojtechov;32;49.5667421;16.1612344
Lisek;323;49.5787979;16.1875119
Haukovice;121;49.7821726;17.1918851
Lazy;76;49.4163905;17.8694245
Hradcany;142;50.6181984;14.7055733
Nova_Dedina;140;49.7990455;17.1208482
Pod_Javornikem;282;49.5242438;18.1840503
Daremni;108;49.5479077;18.1788205
Nemetice;253;49.5020807;17.8408984
Lhotka_nad_Becvou;231;49.5049976;17.9291117
Rozhrani;356;49.6016616;16.5333666
Sobesovice;817;49.7248905;18.4661906
Petrovice;141;50.2389277;17.448383
Holcovice;377;50.157076;17.485502
Loucka;483;49.169632;17.8767626
Podoli;768;49.041325;17.5283825
Vapenice;197;48.9678095;17.8412059
Zarici;742;49.3822695;17.3526588
Hrabuvka;327;49.5785052;17.6912526
Tasovice;1226;48.8360958;16.1555848
Hosteradice;1003;48.9500554;16.2593131
Poddubi;40;49.8743014;14.7590594
Stara_Ves;474;49.9569909;17.2388792
Rohozec;217;49.390315;16.4828464
Lodenice;473;49.0115976;16.463072
Cernovice;332;49.4835306;16.4229125
Voderady;473;49.4814985;16.5580747
Kuncina_Ves;51;49.4469803;16.4752608
Nove_Sady;188;49.2937224;16.1936282
Skorotice;48;49.45735;16.3591725
Racice;77;49.108028;16.0246004
Dul;33;49.4520883;15.0300817
Prosicka;91;49.7274367;15.3221702
Cista;866;49.8272228;16.3286778
Sadek;456;49.6925635;16.2256236
Nova_Ves;104;50.2860928;13.8425396
Frymburk;77;49.2495528;13.7072713
Drozdov;640;49.8631347;13.8405766
Turany;437;50.2322372;14.0290283
Malesov;741;49.9110162;15.2243375
Dalovice;195;50.425687;14.8799331
Stanovice;255;50.1651059;12.8739491
Domanin;303;48.9715432;14.7398074
Brezina;159;49.290535;14.909657
Dolni_Zdar;62;49.101124;14.9881747
Rosicka;62;49.2796021;14.9539425
Zupanovice;42;48.9571093;15.5061228
Kralova_Lhota;155;49.4957025;14.110547
Libovice;229;50.2355963;14.0163423
Ohrazenice;234;49.7869542;13.9595092
Kolesov;101;50.1571465;13.5100318
Vesela;158;50.5466147;15.3088593
Radvanice;1092;50.5673934;16.0617295
Mladonovice;57;49.8871414;15.723474
Dolni_Bezdekov;176;49.9604377;15.8837721
Sebranice;848;49.7713951;16.2491737
Dlouha_Loucka;562;49.7008485;16.6412882
Krenov;426;49.6798496;16.6287438
Utechov;202;49.7284291;16.6444859
Terezin;400;48.9555362;16.9425533
Horni_Olesnice;208;50.532661;15.6773952
Hracholusky;317;49.0587936;14.0885358
Prikosice;341;49.6682693;13.6634497
Nezdice;198;49.5315444;13.3165694
Libesice;879;50.5688586;14.2890639
Poustka;85;50.1394597;12.2978449
Hradec;147;50.3598151;13.3150079
Krasny_Dvorecek;8;50.3491589;13.2850283
Nova_Viska_u_Rokle;21;50.361852;13.3302886
Luzec;1;50.3150689;12.8038817
Bukovec;7;50.5086519;14.4872323
Horni_Lhota;47;49.0931859;14.9829237
Tisova;90;50.3398339;12.7309136
Pohori;42;49.418279;13.5300079
Prostredni_Dvur;82;49.7855539;17.7884974
Lasovice;59;49.5538544;14.239168
Mokrice;30;49.5748238;14.2804876
Moravany;28;50.6021146;14.0240225
Radejcin;52;50.591925;13.9965224
Placovice;33;48.96376;15.5442752
Rancirov;136;48.9336205;15.5274597
Lisky;29;49.5727886;15.2602518
Miletin;34;49.5685084;15.2487495
Zuchov;67;49.5493231;18.2330984
Frydnava;110;49.781007;15.4858002
Dolni_Sokolovec;71;49.7265481;15.7151717
Horni_Sokolovec;21;49.722543;15.702126
Mladkov;431;50.0970072;16.6268908
Panska_Ves;7;50.5278063;14.5651107
Myslkov;25;49.563575;14.4601108
Redicky;23;49.5749714;14.4386152
Kozmice;105;49.386886;14.8673472
Kozliky;62;50.6127846;13.8862712
Lelov;54;50.5814581;13.9134304
Zopy;533;49.3329003;17.6107229
Zdiky;24;48.7066233;14.4611904
Jetrichovice;194;50.8523892;14.3939089
Roudniky;230;50.6496774;13.9200829
Manelovice;7;49.6911702;14.584523
Zahori;19;49.7336122;14.5441159
Dolni_Sklenov;478;49.6335515;18.216644
Horni_Sklenov;209;49.6209229;18.2110347
Lipova_Lhota;20;49.2816109;13.5515601
Kocbere;142;50.4537411;15.858685
Chotec;193;50.4328579;15.5159297
Hrdonovice;92;50.4943063;15.257806
Jarohnevice;231;49.2670768;17.3775637
Prilozany;213;49.1027025;15.9298209
Zarubice;116;49.1242261;15.981433
Borsov_nad_Vltavou;843;48.9220007;14.4346332
Tuskov;38;49.1597854;13.5409743
Cermna_ve_Slezsku;311;49.7823022;17.7019405
Cisarov;295;49.4660357;17.3526035
Smrzice;1555;49.5056941;17.1069778
Chrastiny;99;49.3248283;14.210763
Svatonice;59;49.3419194;14.1987233
Pametice;91;49.3403022;14.0338185
Laziste;316;49.037553;13.9277091
Vratkov;38;49.5542655;14.4600355
Brezi;35;49.5608935;14.4463322
Dolni_Javori;14;50.4618745;15.5815604
Rokyta;192;50.5502068;14.8781994
Zviretice;49;50.4750787;14.9100757
Hrdlorezy;517;50.4513933;14.8753972
Hrachov;223;49.6654999;14.2952933
Jindrisska;14;50.5180949;13.4195555
Trimany;28;49.9404498;13.6073337
Sklena_Hut;11;49.8204483;13.6336243
Lhotka_u_Radnic;52;49.8899328;13.5816051
Lhotka_u_Berouna;44;49.9961476;14.0996559
Predni_Arnostov;60;49.6868999;16.6675637
Zadni_Arnostov;69;49.6592123;16.6671202
Nohavice;15;49.7882324;15.6915875
Hostetinky;4;49.7880896;15.7032383
Rusinov;122;49.7918773;15.6830474
Dobrotice;447;49.3431583;17.6026552
Rakom;25;49.4316747;13.222598
Zelevcice;97;50.2581966;14.1026401
Budenicky;58;50.318229;14.1022232
Pejsova_Lhota;8;49.5034381;14.5991259
Stare_Hrabeci;21;50.9744687;14.4029891
Knizeci;2;50.9765385;14.4139302
Janovka;19;50.9803917;14.4065699
Salmov;9;50.9738964;14.390985
Javorovec;144;49.0756023;17.5280427
Bezpravovice;22;49.4482169;13.1440499
Konakov;228;49.7382976;18.5520171
Trebin;8;50.6388596;14.3111432
Zeleny;4;50.6391562;14.3002043
Mistrovice;404;49.7439549;18.5736751
Svaty_Mikulas;1;49.7706951;15.8414182
Castkov;12;49.8593492;15.8559102
Zlebska_Lhotka;6;49.8990947;15.5558273
Zlebske_Chvalovice;82;49.8927071;15.5667108
Restoky;463;49.9224041;15.9165559
Hradiste;38;49.8539629;15.7852343
Ceske_Lhotice;65;49.8469362;15.777833
Cankovice;338;49.9637052;15.9372906
Uhretice;462;49.979152;15.8672403
Uhercice;102;49.9196685;15.6778447
Zajezdec;99;49.9316561;15.9268364
Zderaz;297;49.8285458;16.100087
Zajecice;974;49.9099814;15.8841034
Jasne_Pole;31;49.7423188;15.857249
Vyhnanov;62;49.8184802;15.8994398
Stritez;32;49.8157674;15.910696
Hurka;1;49.815564;15.9192321
Dolni_Babakov;59;49.8093467;15.8991373
Bystrice;45;49.8145834;15.8755469
Vcelakov;301;49.8176818;15.8843573
Stan;100;49.7524;15.873395
Vitanov;327;49.7490889;15.881725
Nerozhovice;21;49.9021209;15.6678036
Vapenny_Podol;161;49.889033;15.6667449
Slavkovice;46;49.9221478;15.5979289
Vyzice;113;49.9231749;15.6210658
Svobodne_Hamry;101;49.773693;15.8334043
Hluboka;16;49.7847315;15.7836397
Petrkov_1._dil;7;49.7843033;15.853585
Cejrov;20;49.8413326;15.9516658
Vrbatuv_Kostelec;245;49.8563439;15.94104
Vortova;226;49.7130427;15.9362359
Planavy;26;49.7681725;15.9530447
Vojtechov;396;49.7885495;15.9735019
Vejvanovice;294;49.9709299;15.8800728
Tribrichy;285;49.9652573;15.7391838
Zavratec;116;49.8796707;15.5686413
Hedvikov;0;49.8694304;15.5922544
Skoranov;109;49.8798546;15.6204976
Podhradi;64;49.8792828;15.5885489
Tremosnice;2957;49.8691187;15.5800238
Tunechody;569;49.9788626;15.8412356
Trojovice;194;49.9328259;15.9195695
Zubri;11;49.7768532;15.8012538
Rohozna;94;49.8057547;15.8134731
Petrkov_3._dil;3;49.7874941;15.8439402
Polom;1;49.7796471;15.7721736
Biskupice;52;49.8727611;15.5128022
Kamenicky;35;49.7990046;15.7896936
Trhova_Kamenice;704;49.7865619;15.8161376
Dreves;107;49.8307997;15.9226822
Vrbetice;51;49.8353298;15.9172417
Otanka;24;49.8338809;15.9328726
Tisovec;73;49.8243796;15.9145545
Pracov;47;49.8757247;15.809763
Svidnice;323;49.8899075;15.8136996
Svratouch;892;49.72444;16.0341847
Stremosice;131;49.8915612;16.0720528
Zalibene;16;49.7168307;15.901901
Kosinov;46;49.7099066;15.890298
Studnice;403;49.7379577;15.9029153
Stolany;372;49.9278002;15.745109
Vrcha;212;49.9457052;15.7622755
Sobetuchy;327;49.9314106;15.7633777
Smrcek;118;49.8684179;15.8932764
Slatinany;3342;49.9212452;15.8132542
Borek;6;49.842248;16.0570657
Lesany;35;49.816353;16.03107
Skuticko;124;49.8528853;15.9721885
Skutec;3911;49.8434267;15.9961932
Zdarec_u_Sece;173;49.8554897;15.6359707
Hojesin;131;49.8134938;15.6434001
Sec;977;49.8473534;15.6571108
Rozhovice;248;49.9671834;15.7135135
Rosice;1065;49.9222596;15.9512715
Ronov_nad_Doubravou;1372;49.8882524;15.5314359
Medkovy_Kopce;59;49.7781565;15.9415429
Rana;226;49.7964042;15.9641156
Rabstejnska_Lhota;431;49.915562;15.7680482
Prestavlky;198;49.9379747;15.9262357
Paseky;77;49.7840876;16.1247929
Prosec;1628;49.8059194;16.1164891
Malinne;81;49.8251616;15.9700784
Mokrysov;51;49.8294466;15.9373144
Prosetin;668;49.8330218;15.9576465
Prachovice;1557;49.8937949;15.6287163
Pokrikov;272;49.7967703;15.9881589
Novy_Dvur;71;49.9421821;15.549252
Peralec;206;49.826786;16.0798473
Otradov;322;49.7933425;16.0435036
Ostrov;181;49.9726044;16.0303268
Orel;683;49.9193093;15.8390302
Licomelice;129;49.9363618;15.5956563
Nacesice;391;49.9412915;15.6288442
Oborice;10;49.849598;15.8309477
Drahotice;30;49.857079;15.8205847
Liban;69;49.861944;15.8243978
Nasavrky;1206;49.8443072;15.8047822
Nabocany;122;49.9437707;15.8868711
Oflenda;40;49.8068098;15.957105
Mrakotin;314;49.8145664;15.9567257
Morasice;240;49.9346918;15.708967
Mytka;30;49.9015883;15.7341517
Cekov;77;49.8353283;15.8719043
Dubova;47;49.8442955;15.8969107
Havlovice;24;49.8486521;15.9011025
Krupin;21;49.8418146;15.8450588
Miretice;785;49.84174;15.8854622
Kozojedy;51;49.9455094;15.7570356
Lany;158;49.9478852;15.7287115
Luze;1517;49.8934114;16.0284252
Radochlin;12;49.8714507;15.8357377
Vysonin;89;49.8810006;15.8235338
Loucky;26;49.8640125;15.8488106
Lukavice;582;49.8888354;15.8389403
Lozice;153;49.9164771;16.0237858
Licomerice;110;49.9167227;15.554917
Lipovec;121;49.9163359;15.5449738
Slavice;14;49.8676718;15.7837019
Siskovice;83;49.8799698;15.7680936
Liciborice;156;49.8769028;15.7599165
Pohoralka;10;49.8829689;15.7472469
Samarov;18;49.8592313;15.7360922
Libomerice;77;49.8718499;15.7412911
Libkov;104;49.8417334;15.756305
Lestinka;146;49.8452098;15.9588883
Krizanovice;118;49.8594182;15.7616915
Chlum;13;49.8444983;15.7362172
Polanka;44;49.834499;15.730705
Krasne;93;49.8215562;15.7455186
Cachnov;71;49.743689;16.0650637
Ruda;10;49.7425132;16.0791283
Krouna;923;49.7723986;16.0267414
Koci;577;49.9471771;15.8555093
Tasovice;7;49.9059531;15.6420699
Kostelec_u_Hermanova_Mestce;259;49.9233212;15.6515365
Knezice;145;49.8618049;15.52737
Klesice;236;49.9636122;15.6812714
Kladno;262;49.7724743;15.9822811
Kamenicky;629;49.7359246;15.9750235
Jenikov;474;49.7424903;15.9573445
Jenisovice;288;49.929545;16.0310155
Hroubovice;330;49.8825327;15.9907227
Hrochuv_Tynec;1465;49.9594637;15.9105428
Brezinka;29;49.9310023;15.5672556
Hostalovice;105;49.9348011;15.5759254
Travna;68;49.8020814;15.7719109
Lipka;22;49.7980556;15.7330058
Velka_Stritez;44;49.786441;15.7350439
Javorne;12;49.8173527;15.7666873
Horni_Bradlo;269;49.8023352;15.7442879
Mezihori;21;49.8739785;15.9165402
Silnice;0;49.8720594;15.9055706
Hlina;63;49.8594632;15.9179294
Horka;289;49.8872223;15.9167683
Honbice;109;49.9334622;15.8929879
Horni_Holetin;407;49.7925563;15.9243117
Horni_Babakov;5;49.788251;15.8934188
Hodonin;97;49.8368626;15.7866568
Hluboka;176;49.8455813;16.0715447
Certovina;113;49.7767015;15.9383529
Hlinsko;9955;49.7625672;15.907339
Konopac;97;49.9399049;15.6449344
Radlin;39;49.9275597;15.6865166
Hermanuv_Mestec;4463;49.9470444;15.6646587
Hamry;237;49.7389669;15.9264103
Drenice;308;49.9825348;15.7453978
Dedova;168;49.7611033;15.9864641
Dvakacovice;142;49.9789229;15.8943636
Bratronov;66;49.8391545;15.8342058
Vranov;72;49.8182741;15.8398628
Ctetin;114;49.8302552;15.8394192
Topol;167;49.9607242;15.8402416
Medlesice;504;49.979497;15.7715462
Vlcnov;117;49.9309931;15.8294949
Chrudim;23002;49.9511458;15.7947559
Chroustovice;669;49.9555258;15.9914315
Skala;94;49.8665864;15.9485127
Chrast;2618;49.9020497;15.9339624
Rostejn;91;49.8141224;15.6209289
Bestvina;289;49.8370342;15.595763
Bitovany;358;49.8972077;15.8646249
Bylany;328;49.9572755;15.7331562
Borice;123;49.9768509;15.9253302
Bousov;202;49.9017485;15.5354243
Bor_u_Skutce;177;49.8223127;16.1269476
Holin;26;49.857711;15.6944252
Horni_Bezdekov;97;49.8371509;15.6971127
Petrkov;9;49.8493692;15.722654
Hurka;23;49.8484187;15.7106458
Bojanov;308;49.8413143;15.7048801
Krupinske_Paseky;42;49.8377054;15.8501644
Markovice;739;49.9531054;15.7579582
Podhura;24;49.9223857;15.7874034
Zaravice;150;50.1057545;15.5571113
Dedek;76;50.0698517;15.6557833
Recany_nad_Labem;1143;50.03589;15.4773499
Cerna_u_Bohdance;256;50.0560305;15.6718309
Cepi;410;49.9851381;15.7175704
Ceperka;927;50.1330213;15.7732343
Casy;182;50.0693739;15.8981092
Zastava;13;50.1108626;15.8375186
Uhreticka_Lhota;221;49.9885701;15.8727477
Zdechovice;458;50.0129061;15.4694746
Vapno;126;50.1042202;15.5328982
Vysehnevice;231;50.1023023;15.583636
Volec;309;50.1173494;15.5726989
Vlci_Habrina;320;50.0858315;15.5959474
Veseli;296;50.0111434;15.6188213
Veliny;372;50.0710555;16.0537115
Valy;435;50.0295947;15.6167645
Urbanice;67;49.9739446;15.5670058
Uhersko;266;49.9923753;16.0177746
Trebosice;152;49.9972485;15.7348275
Turkovice;203;49.9524509;15.5487512
Opocno;52;49.9848081;16.0444316
Trusnov;126;50.0001163;16.0439878
Trnavka;208;50.0327438;15.4610188
Tetov;156;50.0804854;15.4456325
Svojsice;194;49.9653375;15.6009735
Horni_Raskovice;34;49.9627467;15.6387953
Dolni_Raskovice;60;49.9584995;15.6456433
Svincany;276;49.9765871;15.6395103
Steblova;160;50.0920251;15.7461708
Strasov;290;50.0874644;15.5227006
Stojice;235;49.9563614;15.6140231
Stare_Zdanice;583;50.1239046;15.7206314
Stare_Jesencany;240;50.0004813;15.754077
Stare_Hradiste;632;50.0653985;15.7788463
Srnojedy;278;50.0391112;15.7026165
Srch;696;50.0848951;15.763427
Spojil;258;50.04205;15.8219158
Sovolusky;124;49.9692473;15.5371952
Soprec;277;50.0936042;15.5567163
Slepotice;370;49.9920695;15.9613449
Sezemice;2317;50.0664452;15.8527131
Selmice;133;50.0501326;15.4408137
Raby;551;50.0727812;15.8025204
Rybitvi;1319;50.0601475;15.7047216
Rokytno;565;50.1046738;15.8893033
Rohoznice;244;50.1272219;15.6642721
Rohovladova_Bela;436;50.1062119;15.6061597
Prepychy;78;50.1063552;15.519886
Prelovice;190;50.0727874;15.6147943
Prelouc;8199;50.0401412;15.5603286
Pravy;83;50.1319651;15.6247509
Plch;74;50.1287707;15.7027348
Pardubice;86455;50.0385812;15.7791356
Ostresany;878;49.9935211;15.8046626
Ostretin;803;50.0446179;16.0303734
Opatovice_nad_Labem;1688;50.1454642;15.7904201
Nemcice;121;50.0929302;15.8057629
Neratov;101;50.0797689;15.6471701
Morasice;108;50.001881;15.4860058
Moravany;1121;50.0009513;15.9407063
Mokosin;172;50.0148124;15.5719421
Mikulovice;568;49.9894265;15.7753824
Male_Vykleky;138;50.1193364;15.5385122
Lazne_Bohdanec;3096;50.0764166;15.6798078
Lany_u_Dasic;132;50.043523;15.8890825
Litosice;74;49.9848323;15.5142287
Lipoltice;285;49.9877698;15.5688836
Libisany;409;50.153288;15.7566332
Labske_Chrcice;145;50.051419;15.4101738
Kricen;251;50.1095185;15.6515853
Kunetice;254;50.0706347;15.8269155
Kostenice;518;50.0095679;15.9036866
Kojice;428;50.0429787;15.3865762
Kladruby_nad_Labem;370;50.0577157;15.4870865
Kasalice;150;50.1180061;15.609663
Jezborice;295;49.980574;15.6946725
Jenikovice;231;49.9814949;15.660513
Jedousov;119;49.9953514;15.6101897
Jaroslav;212;50.0122403;16.0778786
Jankovice;139;50.0076356;15.5291542
Hrobice;187;50.1034276;15.7887745
Horni_Redice;778;50.0765125;15.9587807
Horni_Jeleni;1555;50.0490103;16.0839638
Holotin;38;49.9458926;15.5802437
Holice;4550;50.0662793;15.9858513
Hlavecnik;237;50.0754554;15.4265111
Dritec;237;50.1051014;15.8090919
Dubany;183;49.9930649;15.7249858
Dolni_Redice;770;50.0778071;15.9239284
